NAME,DATE,COUNTRY,ACCURACY,STRAIN,SOURCE,ACCESSION,STUDY ACCESSION,SANGER LANE,PMID,LATITUDE,LONGITUDE
H141820421,2014,United Kingdom:London_travel_Bangladesh,4,9467,Unknown,SRR1966902,SRP042645,NA,27069781,51.5073509,-0.1277583
98261,2015,United Kingdom:Midlands and East of England,2,98261,Unknown,SRR1966991,SRP042645,NA,27069781,52.3555177,-1.1743197
68940,2014,United Kingdom:None,2,68940,Unknown,SRR1966965,SRP042645,NA,27069781,52.3555177,-1.1743197
75985,2014,United Kingdom:South of England,2,75985,Unknown,SRR1967049,SRP042645,NA,27069781,52.3555177,-1.1743197
83284,2014,United Kingdom:London,4,83284,Unknown,SRR1967025,SRP042645,NA,27069781,51.5073509,-0.1277583
91252,2015,United Kingdom:London,4,91252,Unknown,SRR1967067,SRP042645,NA,27069781,51.5073509,-0.1277583
89090,2015,United Kingdom:London,4,89090,Unknown,SRR1967073,SRP042645,NA,27069781,51.5073509,-0.1277583
69930,2014,United Kingdom:London,4,69930,Unknown,SRR1967035,SRP042645,NA,27069781,51.5073509,-0.1277583
38434,2014,United Kingdom:North of England,2,38434,Unknown,SRR1967001,SRP042645,NA,27069781,52.3555177,-1.1743197
83566,2014,United Kingdom:London,4,83566,Unknown,SRR1967081,SRP042645,NA,27069781,51.5073509,-0.1277583
51301,2014,United Kingdom:South of England,2,51301,Unknown,SRR1967181,SRP042645,NA,27069781,52.3555177,-1.1743197
42141,2014,United Kingdom:London,4,42141,Unknown,SRR1967364,SRP042645,NA,27069781,51.5073509,-0.1277583
5933,2014,United Kingdom:Midlands and East of England,2,5933,Unknown,SRR1967393,SRP042645,NA,27069781,52.3555177,-1.1743197
13864,2014,United Kingdom:North of England,2,13864,Unknown,SRR1967468,SRP042645,NA,27069781,52.3555177,-1.1743197
86904,2015,United Kingdom:North of England,2,86904,Unknown,SRR1967491,SRP042645,NA,27069781,52.3555177,-1.1743197
32480,2014,United Kingdom:Midlands and East of England,2,32480,Unknown,SRR1967503,SRP042645,NA,27069781,52.3555177,-1.1743197
38435,2014,United Kingdom:South of England,2,38435,Unknown,SRR1967501,SRP042645,NA,27069781,52.3555177,-1.1743197
91181,2014,United Kingdom:South of England,2,91181,Unknown,SRR1967428,SRP042645,NA,27069781,52.3555177,-1.1743197
52952,2014,United Kingdom:London,4,52952,Unknown,SRR1967515,SRP042645,NA,27069781,51.5073509,-0.1277583
65343,2014,United Kingdom:North of England,2,65343,Unknown,SRR1967531,SRP042645,NA,27069781,52.3555177,-1.1743197
68667,2014,United Kingdom:North of England,2,68667,Unknown,SRR1967512,SRP042645,NA,27069781,52.3555177,-1.1743197
63670,2014,United Kingdom:South of England,2,63670,Unknown,SRR1967615,SRP042645,NA,27069781,52.3555177,-1.1743197
5932,2014,United Kingdom:London,4,5932,Unknown,SRR1967575,SRP042645,NA,27069781,51.5073509,-0.1277583
14548,2014,United Kingdom:Midlands and East of England,2,14548,Unknown,SRR1967538,SRP042645,NA,27069781,52.3555177,-1.1743197
9469,2014,United Kingdom:South of England,2,9469,Unknown,SRR1967638,SRP042645,NA,27069781,52.3555177,-1.1743197
93507,2015,United Kingdom:London,4,93507,Unknown,SRR1967564,SRP042645,NA,27069781,51.5073509,-0.1277583
37840,2014,United Kingdom:Midlands and East of England,2,37840,Unknown,SRR1967717,SRP042645,NA,27069781,52.3555177,-1.1743197
23504,2014,United Kingdom:London,4,23504,Unknown,SRR1967738,SRP042645,NA,27069781,51.5073509,-0.1277583
83733,2015,United Kingdom:South of England,2,83733,Unknown,SRR1967675,SRP042645,NA,27069781,52.3555177,-1.1743197
7435,2014,United Kingdom:Midlands and East of England,2,7435,Unknown,SRR1967741,SRP042645,NA,27069781,52.3555177,-1.1743197
68941,2014,United Kingdom:None,2,68941,Unknown,SRR1967818,SRP042645,NA,27069781,52.3555177,-1.1743197
9141,2014,United Kingdom:North of England,2,9141,Unknown,SRR1967790,SRP042645,NA,27069781,52.3555177,-1.1743197
90493,2015,United Kingdom:London,4,90493,Unknown,SRR1967963,SRP042645,NA,27069781,51.5073509,-0.1277583
9242,2014,United Kingdom:South of England,2,9242,Unknown,SRR1967856,SRP042645,NA,27069781,52.3555177,-1.1743197
25197,2014,United Kingdom:London,4,25197,Unknown,SRR1967948,SRP042645,NA,27069781,51.5073509,-0.1277583
91253,2015,United Kingdom:London,4,91253,Unknown,SRR1967975,SRP042645,NA,27069781,51.5073509,-0.1277583
50881,2014,United Kingdom:North of England,2,50881,Unknown,SRR1967992,SRP042645,NA,27069781,52.3555177,-1.1743197
68666,2014,United Kingdom:North of England,2,68666,Unknown,SRR1968064,SRP042645,NA,27069781,52.3555177,-1.1743197
89987,2015,United Kingdom:London,4,89987,Unknown,SRR1968179,SRP042645,NA,27069781,51.5073509,-0.1277583
50891,2014,United Kingdom:South of England,2,50891,Unknown,SRR1968194,SRP042645,NA,27069781,52.3555177,-1.1743197
9468,2014,United Kingdom:London,4,9468,Unknown,SRR1968436,SRP042645,NA,27069781,51.5073509,-0.1277583
56108,2014,United Kingdom:South of England,2,56108,Unknown,SRR1968567,SRP042645,NA,27069781,52.3555177,-1.1743197
90484,2015,United Kingdom:London,4,90484,Unknown,SRR1968368,SRP042645,NA,27069781,51.5073509,-0.1277583
85746,2015,United Kingdom:None,2,85746,Unknown,SRR1968453,SRP042645,NA,27069781,52.3555177,-1.1743197
90486,2015,United Kingdom:South of England,2,90486,Unknown,SRR1968655,SRP042645,NA,27069781,52.3555177,-1.1743197
84463,2015,United Kingdom:London,4,84463,Unknown,SRR1968656,SRP042645,NA,27069781,51.5073509,-0.1277583
93508,2015,United Kingdom:South of England,2,93508,Unknown,SRR1968714,SRP042645,NA,27069781,52.3555177,-1.1743197
84444,2015,United Kingdom:South of England,2,84444,Unknown,SRR1968893,SRP042645,NA,27069781,52.3555177,-1.1743197
89091,2015,United Kingdom:London,4,89091,Unknown,SRR1968671,SRP042645,NA,27069781,51.5073509,-0.1277583
99081,2015,United Kingdom:London,4,99081,Unknown,SRR1968914,SRP042645,NA,27069781,51.5073509,-0.1277583
91204,2015,United Kingdom:London,4,91204,Unknown,SRR1969025,SRP042645,NA,27069781,51.5073509,-0.1277583
5887,2014,United Kingdom:Midlands and East of England,2,5887,Unknown,SRR1968948,SRP042645,NA,27069781,52.3555177,-1.1743197
9193,2014,United Kingdom:North of England,2,9193,Unknown,SRR1969159,SRP042645,NA,27069781,52.3555177,-1.1743197
83732,2015,United Kingdom:South of England,2,83732,Unknown,SRR1969153,SRP042645,NA,27069781,52.3555177,-1.1743197
5861,2014,United Kingdom:Midlands and East of England,2,5861,Unknown,SRR1969050,SRP042645,NA,27069781,52.3555177,-1.1743197
14546,2014,United Kingdom:London,4,14546,Unknown,SRR1969200,SRP042645,NA,27069781,51.5073509,-0.1277583
38433,2014,United Kingdom:Midlands and East of England,2,38433,Unknown,SRR1969590,SRP042645,NA,27069781,52.3555177,-1.1743197
91251,2015,United Kingdom:London,4,91251,Unknown,SRR1969642,SRP042645,NA,27069781,51.5073509,-0.1277583
14547,2014,United Kingdom:North of England,2,14547,Unknown,SRR1969286,SRP042645,NA,27069781,52.3555177,-1.1743197
97875,2015,United Kingdom:North of England,2,97875,Unknown,SRR1969643,SRP042645,NA,27069781,52.3555177,-1.1743197
90520,2015,United Kingdom:London,4,90520,Unknown,SRR1969837,SRP042645,NA,27069781,51.5073509,-0.1277583
5340,2014,United Kingdom:None,2,5340,Unknown,SRR1969771,SRP042645,NA,27069781,52.3555177,-1.1743197
98260,2015,United Kingdom:North of England,2,98260,Unknown,SRR1969843,SRP042645,NA,27069781,52.3555177,-1.1743197
68700,2014,United Kingdom:South of England,2,68700,Unknown,SRR1969920,SRP042645,NA,27069781,52.3555177,-1.1743197
14549,2014,United Kingdom:Midlands and East of England,2,14549,Unknown,SRR1969880,SRP042645,NA,27069781,52.3555177,-1.1743197
25270,2014,United Kingdom:North of England,2,25270,Unknown,SRR1969905,SRP042645,NA,27069781,52.3555177,-1.1743197
91241,2015,United Kingdom:None,2,91241,Unknown,SRR1969944,SRP042645,NA,27069781,52.3555177,-1.1743197
7433,2014,United Kingdom:Midlands and East of England,2,7433,Unknown,SRR1970034,SRP042645,NA,27069781,52.3555177,-1.1743197
91240,2015,United Kingdom:None,2,91240,Unknown,SRR1970185,SRP042645,NA,27069781,52.3555177,-1.1743197
5902,2014,United Kingdom:South of England,2,5902,Unknown,SRR1970202,SRP042645,NA,27069781,52.3555177,-1.1743197
32481,2014,United Kingdom:North of England,2,32481,Unknown,SRR1970167,SRP042645,NA,27069781,52.3555177,-1.1743197
69886,2014,United Kingdom:North of England,2,69886,Unknown,SRR1970159,SRP042645,NA,27069781,52.3555177,-1.1743197
99753,2015,United Kingdom:London,4,99753,Unknown,SRR1970258,SRP042645,NA,27069781,51.5073509,-0.1277583
83574,2015,United Kingdom:London,4,83574,Unknown,SRR1970274,SRP042645,NA,27069781,51.5073509,-0.1277583
56940,,United Kingdom:None,2,56940,Unknown,SRR3048761,SRP042645,NA,27069781,52.3555177,-1.1743197
18673,,United Kingdom:None,2,18673,Unknown,SRR3048567,SRP042645,NA,27069781,52.3555177,-1.1743197
18668,,United Kingdom:None,2,18668,Unknown,SRR3048826,SRP042645,NA,27069781,52.3555177,-1.1743197
53042,,United Kingdom:None,2,53042,Unknown,SRR3048758,SRP042645,NA,27069781,52.3555177,-1.1743197
21852,,United Kingdom:None,2,21852,Unknown,SRR3048859,SRP042645,NA,27069781,52.3555177,-1.1743197
56973,,United Kingdom:None,2,56973,Unknown,SRR3048855,SRP042645,NA,27069781,52.3555177,-1.1743197
18669,,United Kingdom:None,2,18669,Unknown,SRR3048864,SRP042645,NA,27069781,52.3555177,-1.1743197
56975,,United Kingdom:None,2,56975,Unknown,SRR3048943,SRP042645,NA,27069781,52.3555177,-1.1743197
15251,,United Kingdom:None,2,15251,Unknown,SRR3048978,SRP042645,NA,27069781,52.3555177,-1.1743197
82540,,United Kingdom:None,2,82540,Unknown,SRR3048958,SRP042645,NA,27069781,52.3555177,-1.1743197
15252,,United Kingdom:None,2,15252,Unknown,SRR3048982,SRP042645,NA,27069781,52.3555177,-1.1743197
56974,,United Kingdom:None,2,56974,Unknown,SRR3049053,SRP042645,NA,27069781,52.3555177,-1.1743197
53067,,United Kingdom:None,2,53067,Unknown,SRR3048989,SRP042645,NA,27069781,52.3555177,-1.1743197
21093,,United Kingdom:None,2,21093,Unknown,SRR3049090,SRP042645,NA,27069781,52.3555177,-1.1743197
18575,,United Kingdom:None,2,18575,Unknown,SRR3049124,SRP042645,NA,27069781,52.3555177,-1.1743197
45205,,United Kingdom:None,2,45205,Unknown,SRR3049198,SRP042645,NA,27069781,52.3555177,-1.1743197
15250,,United Kingdom:None,2,15250,Unknown,SRR3049189,SRP042645,NA,27069781,52.3555177,-1.1743197
60161,,United Kingdom:None,2,60161,Unknown,SRR3049293,SRP042645,NA,27069781,52.3555177,-1.1743197
18541,,United Kingdom:None,2,18541,Unknown,SRR3049193,SRP042645,NA,27069781,52.3555177,-1.1743197
21133,,United Kingdom:None,2,21133,Unknown,SRR3049159,SRP042645,NA,27069781,52.3555177,-1.1743197
56972,,United Kingdom:None,2,56972,Unknown,SRR3049301,SRP042645,NA,27069781,52.3555177,-1.1743197
95261,,United Kingdom:None,2,95261,Unknown,SRR3049299,SRP042645,NA,27069781,52.3555177,-1.1743197
53052,,United Kingdom:None,2,53052,Unknown,SRR3049355,SRP042645,NA,27069781,52.3555177,-1.1743197
56941,,United Kingdom:None,2,56941,Unknown,SRR3049411,SRP042645,NA,27069781,52.3555177,-1.1743197
21130,,United Kingdom:None,2,21130,Unknown,SRR3049590,SRP042645,NA,27069781,52.3555177,-1.1743197
82541,,United Kingdom:None,2,82541,Unknown,SRR3049676,SRP042645,NA,27069781,52.3555177,-1.1743197
29314,,United Kingdom:None,2,29314,Unknown,SRR3049581,SRP042645,NA,27069781,52.3555177,-1.1743197
97258,,United Kingdom:None,2,97258,Unknown,SRR3049855,SRP042645,NA,27069781,52.3555177,-1.1743197
20939,,United Kingdom:None,2,20939,Unknown,SRR3049896,SRP042645,NA,27069781,52.3555177,-1.1743197
21873,,United Kingdom:None,2,21873,Unknown,SRR3049719,SRP042645,NA,27069781,52.3555177,-1.1743197
15253,,United Kingdom:None,2,15253,Unknown,SRR3049814,SRP042645,NA,27069781,52.3555177,-1.1743197
116032,2015,United Kingdom:United Kingdom,2,116032,Unknown,SRR3286713,SRP042645,NA,27069781,52.3555177,-1.1743197
105324,2015,United Kingdom:United Kingdom,2,105324,Unknown,SRR3286567,SRP042645,NA,27069781,52.3555177,-1.1743197
126207,2015,United Kingdom:United Kingdom,2,126207,Unknown,SRR3286917,SRP042645,NA,27069781,52.3555177,-1.1743197
53075,,United Kingdom:None,2,53075,Unknown,SRR3049936,SRP042645,NA,27069781,52.3555177,-1.1743197
122241,2015,United Kingdom:United Kingdom,2,122241,Unknown,SRR3286960,SRP042645,NA,27069781,52.3555177,-1.1743197
115988,2015,United Kingdom:United Kingdom,2,115988,Unknown,SRR3322055,SRP042645,NA,27069781,52.3555177,-1.1743197
107778,2015,United Kingdom:United Kingdom,2,107778,Unknown,SRR3322095,SRP042645,NA,27069781,52.3555177,-1.1743197
130506,2015,United Kingdom:United Kingdom,2,130506,Unknown,SRR3322588,SRP042645,NA,27069781,52.3555177,-1.1743197
119431,2015,United Kingdom:United Kingdom,2,119431,Unknown,SRR3322261,SRP042645,NA,27069781,52.3555177,-1.1743197
188363,2015,United Kingdom:United Kingdom,2,188363,Unknown,SRR3323041,SRP042645,NA,27069781,52.3555177,-1.1743197
171342,2015,United Kingdom:United Kingdom,2,171342,Unknown,SRR3322415,SRP042645,NA,27069781,52.3555177,-1.1743197
13071_1_91_NigAbujaPO575,2009,Nigeria:Abuja,4,PO_575,Blood,ERR573932,ERP001718,13071_1#91,27657909,9.0764785,7.398574
13071_1_93_NigAbujaPO601,2009,Nigeria:Abuja,4,PO_601,Blood,ERR573934,ERP001718,13071_1#93,27657909,9.0764785,7.398574
13097_1_77_NigAbujaPO107,2009,Nigeria:Abuja,4,PO_107,Blood,ERR573941,ERP001718,13097_1#77,27657909,9.0764785,7.398574
13097_1_78_NigAbujaPO132,2009,Nigeria:Abuja,4,PO_132,Blood,ERR573942,ERP001718,13097_1#78,27657909,9.0764785,7.398574
13097_1_80_NigAbujaPO227,2009,Nigeria:Abuja,4,PO_227,Blood,ERR573944,ERP001718,13097_1#80,27657909,9.0764785,7.398574
13097_1_79_NigAbujaPO187,2009,Nigeria:Abuja,4,PO_187,Blood,ERR573943,ERP001718,13097_1#79,27657909,9.0764785,7.398574
13097_1_74_NigAbujaPO30,2008,Nigeria:Abuja,4,PO_30,Blood,ERR573938,ERP001718,13097_1#74,27657909,9.0764785,7.398574
13097_1_81_NigAbujaPO260,2009,Nigeria:Abuja,4,PO_260,Blood,ERR573945,ERP001718,13097_1#81,27657909,9.0764785,7.398574
13097_1_84_NigAbujaPO351,2009,Nigeria:Abuja,4,PO_351,Blood,ERR573948,ERP001718,13097_1#84,27657909,9.0764785,7.398574
13097_1_83_NigAbujaPO293,2009,Nigeria:Abuja,4,PO_293,Blood,ERR573947,ERP001718,13097_1#83,27657909,9.0764785,7.398574
13103_1_2_NigAbujaPO771,2009,Nigeria:Abuja,4,PO_771,Blood,ERR573950,ERP001718,13103_1#2,27657909,9.0764785,7.398574
13103_1_4_NigAbujaPO812,2009,Nigeria:Abuja,4,PO_812,Blood,ERR573952,ERP001718,13103_1#4,27657909,9.0764785,7.398574
13103_1_6_NigAbujaPO919,2009,Nigeria:Abuja,4,PO_919,Blood,ERR573954,ERP001718,13103_1#6,27657909,9.0764785,7.398574
13097_1_85_NigAbujaPO355,2009,Nigeria:Abuja,4,PO_355,Blood,ERR573949,ERP001718,13097_1#85,27657909,9.0764785,7.398574
13103_1_7_NigAbujaPO1057,2009,Nigeria:Abuja,4,PO_1057,Blood,ERR573955,ERP001718,13103_1#7,27657909,9.0764785,7.398574
13103_1_11_NigAbujaPO1098,2010,Nigeria:Abuja,4,PO_1098,Blood,ERR573959,ERP001718,13103_1#11,27657909,9.0764785,7.398574
13103_1_9_NigAbujaPO1063,2009,Nigeria:Abuja,4,PO_1063,Blood,ERR573957,ERP001718,13103_1#9,27657909,9.0764785,7.398574
13103_1_8_NigAbujaPO1060,2009,Nigeria:Abuja,4,PO_1060,Blood,ERR573956,ERP001718,13103_1#8,27657909,9.0764785,7.398574
13103_1_12_NigAbujaPO1101,2010,Nigeria:Abuja,4,PO_1101,Blood,ERR573960,ERP001718,13103_1#12,27657909,9.0764785,7.398574
13103_1_13_NigAbujaPO1102,2010,Nigeria:Abuja,4,PO_1102,Blood,ERR573961,ERP001718,13103_1#13,27657909,9.0764785,7.398574
13134_1_14_NigAbujaPO1110,2010,Nigeria:Abuja,4,PO_1110,Blood,ERR573962,ERP001718,13134_1#14,27657909,9.0764785,7.398574
13134_1_16_NigAbujaPO1131,2010,Nigeria:Abuja,4,PO_1131,Blood,ERR573964,ERP001718,13134_1#16,27657909,9.0764785,7.398574
13134_1_21_NigAbujaPO1242,2010,Nigeria:Abuja,4,PO_1242,Blood,ERR573969,ERP001718,13134_1#21,27657909,9.0764785,7.398574
13134_1_20_NigAbujaPO1232,2010,Nigeria:Abuja,4,PO_1232,Blood,ERR573968,ERP001718,13134_1#20,27657909,9.0764785,7.398574
13134_1_18_NigAbujaPO1210,2010,Nigeria:Abuja,4,PO_1210,Blood,ERR573966,ERP001718,13134_1#18,27657909,9.0764785,7.398574
13134_1_25_NigAbujaPO1265,2010,Nigeria:Abuja,4,PO_1265,Blood,ERR573973,ERP001718,13134_1#25,27657909,9.0764785,7.398574
13134_1_23_NigAbujaPO1255,2010,Nigeria:Abuja,4,PO_1255,Blood,ERR573971,ERP001718,13134_1#23,27657909,9.0764785,7.398574
13134_1_24_NigAbujaPO1256,2011,Nigeria:Abuja,4,PO_1256,Blood,ERR573972,ERP001718,13134_1#24,27657909,9.0764785,7.398574
13566_1_2_NigAbujaG2055,2013,Nigeria:Abuja,4,G_2055,Blood,ERR657370,ERP001718,13566_1#2,27657909,9.0764785,7.398574
13566_1_6_NigAbujaBH988,2013,Nigeria:Abuja,4,BH_988,Blood,ERR657374,ERP001718,13566_1#6,27657909,9.0764785,7.398574
13566_1_4_NigAbujaBH516,2013,Nigeria:Abuja,4,BH_516,Blood,ERR657372,ERP001718,13566_1#4,27657909,9.0764785,7.398574
13566_1_3_NigAbujaBH303,2013,Nigeria:Abuja,4,BH_303,Blood,ERR657371,ERP001718,13566_1#3,27657909,9.0764785,7.398574
13566_1_10_NigAbujaG2113,2013,Nigeria:Abuja,4,G_2113,Blood,ERR657378,ERP001718,13566_1#10,27657909,9.0764785,7.398574
13566_1_13_NigAbujaBH772,2013,Nigeria:Abuja,4,BH_772,Blood,ERR657381,ERP001718,13566_1#13,27657909,9.0764785,7.398574
13566_1_11_NigAbujaBH348,2013,Nigeria:Abuja,4,BH_348,Blood,ERR657379,ERP001718,13566_1#11,27657909,9.0764785,7.398574
13566_1_14_NigAbujaBH1011,2013,Nigeria:Abuja,4,BH_1011,Blood,ERR657382,ERP001718,13566_1#14,27657909,9.0764785,7.398574
13566_1_21_NigAbujaBH1034,2013,Nigeria:Abuja,4,BH_1034,Blood,ERR657389,ERP001718,13566_1#21,27657909,9.0764785,7.398574
13566_1_26_NigAbujaBH559,2013,Nigeria:Abuja,4,BH_559,Blood,ERR657394,ERP001718,13566_1#26,27657909,9.0764785,7.398574
13566_1_17_NigAbujaG2117,2013,Nigeria:Abuja,4,G_2117,Blood,ERR657385,ERP001718,13566_1#17,27657909,9.0764785,7.398574
13566_1_25_NigAbujaBH355,2013,Nigeria:Abuja,4,BH_355,Blood,ERR657393,ERP001718,13566_1#25,27657909,9.0764785,7.398574
13566_1_28_NigAbujaBH1127,2013,Nigeria:Abuja,4,BH_1127,Blood,ERR657396,ERP001718,13566_1#28,27657909,9.0764785,7.398574
13566_1_33_NigAbujaBH567,2013,Nigeria:Abuja,4,BH_567,Blood,ERR657401,ERP001718,13566_1#33,27657909,9.0764785,7.398574
13566_1_39_NigAbujaBH405,2013,Nigeria:Abuja,4,BH_405,Blood,ERR657407,ERP001718,13566_1#39,27657909,9.0764785,7.398574
13566_1_40_NigAbujaBH577,2013,Nigeria:Abuja,4,BH_577,Blood,ERR657408,ERP001718,13566_1#40,27657909,9.0764785,7.398574
13566_1_35_NigAbujaBH1147,2013,Nigeria:Abuja,4,BH_1147,Blood,ERR657403,ERP001718,13566_1#35,27657909,9.0764785,7.398574
13566_1_42_NigAbujaBH1157,2013,Nigeria:Abuja,4,BH_1157,Blood,ERR657410,ERP001718,13566_1#42,27657909,9.0764785,7.398574
13566_1_45_NigAbujaBH159,2013,Nigeria:Abuja,4,BH_159,Blood,ERR657413,ERP001718,13566_1#45,27657909,9.0764785,7.398574
13566_1_46_NigAbujaBH424,2013,Nigeria:Abuja,4,BH_424,Blood,ERR657414,ERP001718,13566_1#46,27657909,9.0764785,7.398574
13566_1_47_NigAbujaBH612,2013,Nigeria:Abuja,4,BH_612,Blood,ERR657415,ERP001718,13566_1#47,27657909,9.0764785,7.398574
13566_1_52_NigAbujaBH213,2013,Nigeria:Abuja,4,BH_213,Blood,ERR657420,ERP001718,13566_1#52,27657909,9.0764785,7.398574
13566_1_54_NigAbujaBH616,2013,Nigeria:Abuja,4,BH_616,Blood,ERR657422,ERP001718,13566_1#54,27657909,9.0764785,7.398574
13566_1_49_NigAbujaBH1184,2013,Nigeria:Abuja,4,BH_1184,Blood,ERR657417,ERP001718,13566_1#49,27657909,9.0764785,7.398574
13566_1_55_NigAbujaBH844,2013,Nigeria:Abuja,4,BH_844,Blood,ERR657423,ERP001718,13566_1#55,27657909,9.0764785,7.398574
13566_1_56_NigAbujaBH1201,2013,Nigeria:Abuja,4,BH_1201,Blood,ERR657424,ERP001718,13566_1#56,27657909,9.0764785,7.398574
13566_1_53_NigAbujaBH434,2013,Nigeria:Abuja,4,BH_434,Blood,ERR657421,ERP001718,13566_1#53,27657909,9.0764785,7.398574
13566_1_61_NigAbujaBH640,2013,Nigeria:Abuja,4,BH_640,Blood,ERR657429,ERP001718,13566_1#61,27657909,9.0764785,7.398574
13566_1_66_NigAbujaBH242,2013,Nigeria:Abuja,4,BH_242,Blood,ERR657434,ERP001718,13566_1#66,27657909,9.0764785,7.398574
13566_1_60_NigAbujaBH452,2013,Nigeria:Abuja,4,BH_452,Blood,ERR657428,ERP001718,13566_1#60,27657909,9.0764785,7.398574
13566_1_59_NigAbujaBH229,2013,Nigeria:Abuja,4,BH_229,Blood,ERR657427,ERP001718,13566_1#59,27657909,9.0764785,7.398574
13566_1_69_NigAbujaBH882,2013,Nigeria:Abuja,4,BH_882,Blood,ERR657437,ERP001718,13566_1#69,27657909,9.0764785,7.398574
13566_1_67_NigAbujaBH483,2013,Nigeria:Abuja,4,BH_483,Blood,ERR657435,ERP001718,13566_1#67,27657909,9.0764785,7.398574
13566_1_76_NigAbujaBH924,2013,Nigeria:Abuja,4,BH_924,Blood,ERR657444,ERP001718,13566_1#76,27657909,9.0764785,7.398574
13566_1_81_NigAbujaBH505,2013,Nigeria:Abuja,4,BH_505,Blood,ERR657449,ERP001718,13566_1#81,27657909,9.0764785,7.398574
